event_sample_id,split_group_id,station_id,target_class,split
INCIDENT__238324-webtirf__7120,GROUP__7120__0024,7120,OTHER_DISRUPTION,train
INCIDENT__238387-webtirf__7120,GROUP__7120__0025,7120,OTHER_DISRUPTION,train
INCIDENT__238522-webtirf__7120,GROUP__7120__0026,7120,OTHER_DISRUPTION,train
INCIDENT__239087-webtirf__7120,GROUP__7120__0027,7120,ACCIDENT,train
INCIDENT__239597-webtirf__7120,GROUP__7120__0028,7120,OTHER_DISRUPTION,train
INCIDENT__239793-webtirf__7120,GROUP__7120__0029,7120,OTHER_DISRUPTION,train
INCIDENT__241738-webtirf__7120,GROUP__7120__0030,7120,OTHER_DISRUPTION,train
INCIDENT__242013-webtirf__7120,GROUP__7120__0031,7120,ACCIDENT,train
INCIDENT__242319-webtirf__7120,GROUP__7120__0032,7120,OTHER_DISRUPTION,train
INCIDENT__242549-webtirf__7120,GROUP__7120__0033,7120,OTHER_DISRUPTION,train
INCIDENT__242908-webtirf__7120,GROUP__7120__0034,7120,ACCIDENT,test
INCIDENT__243863-webtirf__7120,GROUP__7120__0035,7120,OTHER_DISRUPTION,train
INCIDENT__243986-webtirf__7120,GROUP__7120__0036,7120,OTHER_DISRUPTION,validation
INCIDENT__244661-webtirf__7120,GROUP__7120__0037,7120,OTHER_DISRUPTION,train
INCIDENT__245349-webtirf__7120,GROUP__7120__0038,7120,OTHER_DISRUPTION,validation
INCIDENT__247430.0-webtirf__7120,GROUP__7120__0039,7120,OTHER_DISRUPTION,test
INCIDENT__247875-webtirf__7120,GROUP__7120__0040,7120,OTHER_DISRUPTION,train
INCIDENT__247936-webtirf__7120,GROUP__7120__0041,7120,OTHER_DISRUPTION,train
INCIDENT__248105-webtirf__7120,GROUP__7120__0042,7120,OTHER_DISRUPTION,validation
INCIDENT__248460.0-webtirf__7120,GROUP__7120__0043,7120,OTHER_DISRUPTION,train
INCIDENT__249635-webtirf__7120,GROUP__7120__0044,7120,ACCIDENT,validation
INCIDENT__249939-webtirf__7120,GROUP__7120__0045,7120,OTHER_DISRUPTION,train
INCIDENT__250098-webtirf__7120,GROUP__7120__0046,7120,ACCIDENT,validation
INCIDENT__250137-webtirf__7120,GROUP__7120__0047,7120,OTHER_DISRUPTION,train
INCIDENT__250172-webtirf__7120,GROUP__7120__0048,7120,OTHER_DISRUPTION,validation
INCIDENT__250812-webtirf__7120,GROUP__7120__0049,7120,OTHER_DISRUPTION,validation
INCIDENT__250947-webtirf__7120,GROUP__7120__0050,7120,OTHER_DISRUPTION,validation
INCIDENT__251785-webtirf__7120,GROUP__7120__0051,7120,OTHER_DISRUPTION,train
INCIDENT__252083-webtirf__7120,GROUP__7120__0052,7120,OTHER_DISRUPTION,test
INCIDENT__252593-webtirf__7120,GROUP__7120__0053,7120,ACCIDENT,validation
INCIDENT__252972-webtirf__7120,GROUP__7120__0054,7120,ACCIDENT,test
INCIDENT__253135-webtirf__7120,GROUP__7120__0055,7120,OTHER_DISRUPTION,test
INCIDENT__253386-webtirf__7120,GROUP__7120__0056,7120,ACCIDENT,train
INCIDENT__253699-webtirf__7120,GROUP__7120__0057,7120,OTHER_DISRUPTION,validation
INCIDENT__254075-webtirf__7120,GROUP__7120__0058,7120,OTHER_DISRUPTION,train
INCIDENT__254535-webtirf__7120,GROUP__7120__0059,7120,ACCIDENT,train
INCIDENT__254550-webtirf__7120,GROUP__7120__0060,7120,OTHER_DISRUPTION,train
INCIDENT__254550.0-webtirf__7120,GROUP__7120__0060,7120,OTHER_DISRUPTION,train
INCIDENT__255350-webtirf__7120,GROUP__7120__0061,7120,OTHER_DISRUPTION,train
INCIDENT__255350.0-webtirf__7120,GROUP__7120__0061,7120,OTHER_DISRUPTION,train
INCIDENT__255379-webtirf__7120,GROUP__7120__0061,7120,OTHER_DISRUPTION,train
INCIDENT__255656-webtirf__7120,GROUP__7120__0062,7120,OTHER_DISRUPTION,test
INCIDENT__256351-webtirf__7120,GROUP__7120__0063,7120,ACCIDENT,train
INCIDENT__256427-webtirf__7120,GROUP__7120__0064,7120,ACCIDENT,train
INCIDENT__256451-webtirf__7120,GROUP__7120__0064,7120,ACCIDENT,train
INCIDENT__257172-webtirf__7120,GROUP__7120__0065,7120,ACCIDENT,train
INCIDENT__257507-webtirf__7120,GROUP__7120__0066,7120,OTHER_DISRUPTION,validation
INCIDENT__258277-webtirf__7120,GROUP__7120__0067,7120,OTHER_DISRUPTION,test
INCIDENT__258598-webtirf__7120,GROUP__7120__0068,7120,OTHER_DISRUPTION,validation
INCIDENT__259131-webtirf__7120,GROUP__7120__0069,7120,ACCIDENT,train
INCIDENT__259179-webtirf__7120,GROUP__7120__0070,7120,OTHER_DISRUPTION,train
INCIDENT__259366-webtirf__7120,GROUP__7120__0071,7120,OTHER_DISRUPTION,train
INCIDENT__259778-webtirf__7120,GROUP__7120__0072,7120,OTHER_DISRUPTION,test
INCIDENT__260171-webtirf__7120,GROUP__7120__0073,7120,OTHER_DISRUPTION,train
INCIDENT__260177-webtirf__7120,GROUP__7120__0073,7120,OTHER_DISRUPTION,train
INCIDENT__260291-webtirf__7120,GROUP__7120__0074,7120,OTHER_DISRUPTION,train
INCIDENT__260364-webtirf__7120,GROUP__7120__0075,7120,OTHER_DISRUPTION,train
INCIDENT__260368-webtirf__7120,GROUP__7120__0075,7120,OTHER_DISRUPTION,train
INCIDENT__219427-webtirf__7121,GROUP__7121__0001,7121,OTHER_DISRUPTION,train
INCIDENT__219932-webtirf__7121,GROUP__7121__0002,7121,ACCIDENT,train
INCIDENT__220081-webtirf__7121,GROUP__7121__0003,7121,OTHER_DISRUPTION,train
INCIDENT__220471-webtirf__7121,GROUP__7121__0004,7121,OTHER_DISRUPTION,train
INCIDENT__221068-webtirf__7121,GROUP__7121__0005,7121,OTHER_DISRUPTION,train
INCIDENT__221341-webtirf__7121,GROUP__7121__0006,7121,OTHER_DISRUPTION,train
INCIDENT__221572-webtirf__7121,GROUP__7121__0007,7121,OTHER_DISRUPTION,train
INCIDENT__221573-webtirf__7121,GROUP__7121__0007,7121,OTHER_DISRUPTION,train
INCIDENT__222057-webtirf__7121,GROUP__7121__0008,7121,OTHER_DISRUPTION,validation
INCIDENT__222182-webtirf__7121,GROUP__7121__0009,7121,OTHER_DISRUPTION,train
INCIDENT__222759-webtirf__7121,GROUP__7121__0010,7121,OTHER_DISRUPTION,train
INCIDENT__223457-webtirf__7121,GROUP__7121__0011,7121,OTHER_DISRUPTION,train
INCIDENT__223483-webtirf__7121,GROUP__7121__0012,7121,OTHER_DISRUPTION,train
INCIDENT__224271-webtirf__7121,GROUP__7121__0013,7121,OTHER_DISRUPTION,test
INCIDENT__224420.0-webtirf__7121,GROUP__7121__0014,7121,OTHER_DISRUPTION,train
INCIDENT__224510.0-webtirf__7121,GROUP__7121__0015,7121,OTHER_DISRUPTION,train
INCIDENT__224541-webtirf__7121,GROUP__7121__0015,7121,OTHER_DISRUPTION,train
INCIDENT__225624-webtirf__7121,GROUP__7121__0016,7121,ACCIDENT,train
INCIDENT__225996-webtirf__7121,GROUP__7121__0017,7121,ACCIDENT,validation
INCIDENT__227366-webtirf__7121,GROUP__7121__0018,7121,OTHER_DISRUPTION,train
INCIDENT__227661-webtirf__7121,GROUP__7121__0019,7121,ACCIDENT,test
INCIDENT__229322-webtirf__7121,GROUP__7121__0020,7121,OTHER_DISRUPTION,train
INCIDENT__232975-webtirf__7121,GROUP__7121__0021,7121,OTHER_DISRUPTION,validation
INCIDENT__236563-webtirf__7121,GROUP__7121__0022,7121,OTHER_DISRUPTION,train
INCIDENT__236582-webtirf__7121,GROUP__7121__0022,7121,ACCIDENT,train
INCIDENT__236842-webtirf__7121,GROUP__7121__0023,7121,OTHER_DISRUPTION,train
INCIDENT__238324-webtirf__7121,GROUP__7121__0024,7121,OTHER_DISRUPTION,train
INCIDENT__238387-webtirf__7121,GROUP__7121__0025,7121,OTHER_DISRUPTION,train
INCIDENT__238522-webtirf__7121,GROUP__7121__0026,7121,OTHER_DISRUPTION,train
INCIDENT__239087-webtirf__7121,GROUP__7121__0027,7121,ACCIDENT,train
INCIDENT__239597-webtirf__7121,GROUP__7121__0028,7121,OTHER_DISRUPTION,train
INCIDENT__239793-webtirf__7121,GROUP__7121__0029,7121,OTHER_DISRUPTION,train
INCIDENT__241738-webtirf__7121,GROUP__7121__0030,7121,OTHER_DISRUPTION,test
INCIDENT__242013-webtirf__7121,GROUP__7121__0031,7121,ACCIDENT,train
INCIDENT__242319-webtirf__7121,GROUP__7121__0032,7121,OTHER_DISRUPTION,train
INCIDENT__242549-webtirf__7121,GROUP__7121__0033,7121,OTHER_DISRUPTION,train
INCIDENT__242908-webtirf__7121,GROUP__7121__0034,7121,ACCIDENT,test
INCIDENT__243863-webtirf__7121,GROUP__7121__0035,7121,OTHER_DISRUPTION,train
INCIDENT__243986-webtirf__7121,GROUP__7121__0036,7121,OTHER_DISRUPTION,validation
INCIDENT__244661-webtirf__7121,GROUP__7121__0037,7121,OTHER_DISRUPTION,train
INCIDENT__245349-webtirf__7121,GROUP__7121__0038,7121,OTHER_DISRUPTION,train
INCIDENT__247430.0-webtirf__7121,GROUP__7121__0039,7121,OTHER_DISRUPTION,train
INCIDENT__247875-webtirf__7121,GROUP__7121__0040,7121,OTHER_DISRUPTION,train
INCIDENT__247936-webtirf__7121,GROUP__7121__0041,7121,OTHER_DISRUPTION,train
INCIDENT__248105-webtirf__7121,GROUP__7121__0042,7121,OTHER_DISRUPTION,train
INCIDENT__248460.0-webtirf__7121,GROUP__7121__0043,7121,OTHER_DISRUPTION,test
INCIDENT__249635-webtirf__7121,GROUP__7121__0044,7121,ACCIDENT,train
INCIDENT__249939-webtirf__7121,GROUP__7121__0045,7121,OTHER_DISRUPTION,validation
INCIDENT__250098-webtirf__7121,GROUP__7121__0046,7121,ACCIDENT,validation
INCIDENT__250137-webtirf__7121,GROUP__7121__0047,7121,OTHER_DISRUPTION,train
INCIDENT__250172-webtirf__7121,GROUP__7121__0048,7121,OTHER_DISRUPTION,validation
INCIDENT__250812-webtirf__7121,GROUP__7121__0049,7121,OTHER_DISRUPTION,train
INCIDENT__250947-webtirf__7121,GROUP__7121__0050,7121,OTHER_DISRUPTION,train
INCIDENT__251785-webtirf__7121,GROUP__7121__0051,7121,OTHER_DISRUPTION,test
INCIDENT__252083-webtirf__7121,GROUP__7121__0052,7121,OTHER_DISRUPTION,train
INCIDENT__252593-webtirf__7121,GROUP__7121__0053,7121,ACCIDENT,train
INCIDENT__252972-webtirf__7121,GROUP__7121__0054,7121,ACCIDENT,train
INCIDENT__253135-webtirf__7121,GROUP__7121__0055,7121,OTHER_DISRUPTION,train
INCIDENT__253386-webtirf__7121,GROUP__7121__0056,7121,ACCIDENT,train
INCIDENT__253699-webtirf__7121,GROUP__7121__0057,7121,OTHER_DISRUPTION,test
INCIDENT__254075-webtirf__7121,GROUP__7121__0058,7121,OTHER_DISRUPTION,train
INCIDENT__254535-webtirf__7121,GROUP__7121__0059,7121,ACCIDENT,train
INCIDENT__254550-webtirf__7121,GROUP__7121__0060,7121,OTHER_DISRUPTION,train
INCIDENT__254550.0-webtirf__7121,GROUP__7121__0060,7121,OTHER_DISRUPTION,train
INCIDENT__255350-webtirf__7121,GROUP__7121__0061,7121,OTHER_DISRUPTION,validation
INCIDENT__255350.0-webtirf__7121,GROUP__7121__0061,7121,OTHER_DISRUPTION,validation
INCIDENT__255379-webtirf__7121,GROUP__7121__0061,7121,OTHER_DISRUPTION,validation
INCIDENT__255656-webtirf__7121,GROUP__7121__0062,7121,OTHER_DISRUPTION,train
INCIDENT__256351-webtirf__7121,GROUP__7121__0063,7121,ACCIDENT,test
INCIDENT__256427-webtirf__7121,GROUP__7121__0064,7121,ACCIDENT,test
INCIDENT__256451-webtirf__7121,GROUP__7121__0064,7121,ACCIDENT,test
INCIDENT__257172-webtirf__7121,GROUP__7121__0065,7121,ACCIDENT,test
INCIDENT__257507-webtirf__7121,GROUP__7121__0066,7121,OTHER_DISRUPTION,test
INCIDENT__258277-webtirf__7121,GROUP__7121__0067,7121,OTHER_DISRUPTION,train
INCIDENT__258598-webtirf__7121,GROUP__7121__0068,7121,OTHER_DISRUPTION,train
INCIDENT__259131-webtirf__7121,GROUP__7121__0069,7121,ACCIDENT,test
INCIDENT__259179-webtirf__7121,GROUP__7121__0070,7121,OTHER_DISRUPTION,train
INCIDENT__259366-webtirf__7121,GROUP__7121__0071,7121,OTHER_DISRUPTION,train
INCIDENT__259778-webtirf__7121,GROUP__7121__0072,7121,OTHER_DISRUPTION,validation
INCIDENT__260171-webtirf__7121,GROUP__7121__0073,7121,OTHER_DISRUPTION,train
INCIDENT__260177-webtirf__7121,GROUP__7121__0073,7121,OTHER_DISRUPTION,train
INCIDENT__260291-webtirf__7121,GROUP__7121__0074,7121,OTHER_DISRUPTION,train
INCIDENT__260364-webtirf__7121,GROUP__7121__0075,7121,OTHER_DISRUPTION,train
INCIDENT__260368-webtirf__7121,GROUP__7121__0075,7121,OTHER_DISRUPTION,train
INCIDENT__219601-webtirf__7123-PR,GROUP__7123-PR__0001,7123-PR,OTHER_DISRUPTION,train
INCIDENT__222221-webtirf__7123-PR,GROUP__7123-PR__0002,7123-PR,OTHER_DISRUPTION,train
INCIDENT__240627-webtirf__7123-PR,GROUP__7123-PR__0003,7123-PR,OTHER_DISRUPTION,train
INCIDENT__249852-webtirf__7123-PR,GROUP__7123-PR__0004,7123-PR,ACCIDENT,validation
INCIDENT__257907-webtirf__7123-PR,GROUP__7123-PR__0005,7123-PR,OTHER_DISRUPTION,train
INCIDENT__260389-webtirf__7123-PR,GROUP__7123-PR__0006,7123-PR,ACCIDENT,test
INCIDENT__220170.0-webtirf__7126,GROUP__7126__0001,7126,ACCIDENT,train
INCIDENT__220319-webtirf__7126,GROUP__7126__0002,7126,OTHER_DISRUPTION,test
INCIDENT__221501-webtirf__7126,GROUP__7126__0003,7126,ACCIDENT,train
INCIDENT__223254-webtirf__7126,GROUP__7126__0004,7126,OTHER_DISRUPTION,train
INCIDENT__226627-webtirf__7126,GROUP__7126__0005,7126,OTHER_DISRUPTION,train
INCIDENT__228381-webtirf__7126,GROUP__7126__0006,7126,ACCIDENT,train
INCIDENT__231852-webtirf__7126,GROUP__7126__0007,7126,ACCIDENT,train
INCIDENT__232454-webtirf__7126,GROUP__7126__0008,7126,ACCIDENT,train
INCIDENT__234156-webtirf__7126,GROUP__7126__0009,7126,ACCIDENT,train
INCIDENT__238323-webtirf__7126,GROUP__7126__0010,7126,ACCIDENT,train
INCIDENT__239593-webtirf__7126,GROUP__7126__0011,7126,ACCIDENT,train
INCIDENT__243965-webtirf__7126,GROUP__7126__0012,7126,ACCIDENT,test
INCIDENT__249490-webtirf__7126,GROUP__7126__0013,7126,OTHER_DISRUPTION,train
INCIDENT__249490.0-webtirf__7126,GROUP__7126__0013,7126,OTHER_DISRUPTION,train
INCIDENT__249651-webtirf__7126,GROUP__7126__0014,7126,ACCIDENT,train
INCIDENT__250410-webtirf__7126,GROUP__7126__0015,7126,ACCIDENT,train
INCIDENT__250410.0-webtirf__7126,GROUP__7126__0015,7126,ACCIDENT,train
INCIDENT__251763-webtirf__7126,GROUP__7126__0016,7126,ACCIDENT,train
INCIDENT__252224-webtirf__7126,GROUP__7126__0017,7126,OTHER_DISRUPTION,train
INCIDENT__255387-webtirf__7126,GROUP__7126__0018,7126,ACCIDENT,test
INCIDENT__257486-webtirf__7126,GROUP__7126__0019,7126,ACCIDENT,train
INCIDENT__259147-webtirf__7126,GROUP__7126__0020,7126,ACCIDENT,train
INCIDENT__220993-webtirf__7132,GROUP__7132__0001,7132,OTHER_DISRUPTION,test
INCIDENT__221167-webtirf__7132,GROUP__7132__0002,7132,ACCIDENT,train
INCIDENT__221928-webtirf__7132,GROUP__7132__0003,7132,ACCIDENT,train
INCIDENT__222140.0-webtirf__7132,GROUP__7132__0004,7132,OTHER_DISRUPTION,test
INCIDENT__222559-webtirf__7132,GROUP__7132__0005,7132,ACCIDENT,validation
INCIDENT__222837-webtirf__7132,GROUP__7132__0006,7132,OTHER_DISRUPTION,train
INCIDENT__223059-webtirf__7132,GROUP__7132__0007,7132,OTHER_DISRUPTION,train
INCIDENT__223661-webtirf__7132,GROUP__7132__0008,7132,ACCIDENT,validation
INCIDENT__224707-webtirf__7132,GROUP__7132__0009,7132,OTHER_DISRUPTION,train
INCIDENT__225098-webtirf__7132,GROUP__7132__0010,7132,OTHER_DISRUPTION,train
INCIDENT__227206-webtirf__7132,GROUP__7132__0011,7132,OTHER_DISRUPTION,train
INCIDENT__228735-webtirf__7132,GROUP__7132__0012,7132,ACCIDENT,train
INCIDENT__228950.0-webtirf__7132,GROUP__7132__0013,7132,OTHER_DISRUPTION,train
INCIDENT__229789-webtirf__7132,GROUP__7132__0014,7132,OTHER_DISRUPTION,train
INCIDENT__230712-webtirf__7132,GROUP__7132__0015,7132,OTHER_DISRUPTION,validation
INCIDENT__231402-webtirf__7132,GROUP__7132__0016,7132,OTHER_DISRUPTION,train
INCIDENT__237556-webtirf__7132,GROUP__7132__0017,7132,OTHER_DISRUPTION,test
INCIDENT__237944-webtirf__7132,GROUP__7132__0018,7132,OTHER_DISRUPTION,train
INCIDENT__239028-webtirf__7132,GROUP__7132__0019,7132,ACCIDENT,train
INCIDENT__240450.0-webtirf__7132,GROUP__7132__0020,7132,ACCIDENT,train
INCIDENT__242137-webtirf__7132,GROUP__7132__0021,7132,ACCIDENT,train
INCIDENT__250222-webtirf__7132,GROUP__7132__0022,7132,ACCIDENT,validation
INCIDENT__252570-webtirf__7132,GROUP__7132__0023,7132,ACCIDENT,train
INCIDENT__252570.0-webtirf__7132,GROUP__7132__0023,7132,ACCIDENT,train
INCIDENT__255929-webtirf__7132,GROUP__7132__0024,7132,OTHER_DISRUPTION,train
INCIDENT__256586-webtirf__7132,GROUP__7132__0025,7132,ACCIDENT,validation
INCIDENT__256881-webtirf__7132,GROUP__7132__0026,7132,ACCIDENT,train
INCIDENT__257658-webtirf__7132,GROUP__7132__0027,7132,OTHER_DISRUPTION,train
INCIDENT__259289-webtirf__7132,GROUP__7132__0028,7132,OTHER_DISRUPTION,validation
INCIDENT__260380-webtirf__7132,GROUP__7132__0029,7132,ACCIDENT,train
INCIDENT__260380.0-webtirf__7132,GROUP__7132__0029,7132,ACCIDENT,train
INCIDENT__219957-webtirf__7139,GROUP__7139__0001,7139,ACCIDENT,train
INCIDENT__221139-webtirf__7139,GROUP__7139__0002,7139,OTHER_DISRUPTION,test
INCIDENT__221259-webtirf__7139,GROUP__7139__0003,7139,ACCIDENT,train
INCIDENT__222066-webtirf__7139,GROUP__7139__0004,7139,OTHER_DISRUPTION,train
INCIDENT__223065-webtirf__7139,GROUP__7139__0005,7139,ACCIDENT,train
INCIDENT__223348-webtirf__7139,GROUP__7139__0006,7139,OTHER_DISRUPTION,train
INCIDENT__225542-webtirf__7139,GROUP__7139__0007,7139,OTHER_DISRUPTION,train
INCIDENT__227604-webtirf__7139,GROUP__7139__0008,7139,OTHER_DISRUPTION,validation
INCIDENT__227875-webtirf__7139,GROUP__7139__0009,7139,OTHER_DISRUPTION,train
INCIDENT__227942-webtirf__7139,GROUP__7139__0010,7139,OTHER_DISRUPTION,train
INCIDENT__229247-webtirf__7139,GROUP__7139__0011,7139,OTHER_DISRUPTION,train
INCIDENT__229624-webtirf__7139,GROUP__7139__0012,7139,OTHER_DISRUPTION,train
INCIDENT__230250.0-webtirf__7139,GROUP__7139__0013,7139,ACCIDENT,train
INCIDENT__230436-webtirf__7139,GROUP__7139__0014,7139,OTHER_DISRUPTION,validation
INCIDENT__230746-webtirf__7139,GROUP__7139__0015,7139,OTHER_DISRUPTION,train
INCIDENT__231592-webtirf__7139,GROUP__7139__0016,7139,OTHER_DISRUPTION,test
INCIDENT__232619-webtirf__7139,GROUP__7139__0017,7139,OTHER_DISRUPTION,train
INCIDENT__234658-webtirf__7139,GROUP__7139__0018,7139,OTHER_DISRUPTION,train
INCIDENT__236245-webtirf__7139,GROUP__7139__0019,7139,OTHER_DISRUPTION,train
INCIDENT__236855-webtirf__7139,GROUP__7139__0020,7139,ACCIDENT,train
INCIDENT__239895-webtirf__7139,GROUP__7139__0021,7139,OTHER_DISRUPTION,train
INCIDENT__241047-webtirf__7139,GROUP__7139__0022,7139,OTHER_DISRUPTION,test
INCIDENT__241285-webtirf__7139,GROUP__7139__0023,7139,OTHER_DISRUPTION,train
INCIDENT__241668-webtirf__7139,GROUP__7139__0024,7139,OTHER_DISRUPTION,test
INCIDENT__241875-webtirf__7139,GROUP__7139__0025,7139,ACCIDENT,validation
INCIDENT__242502-webtirf__7139,GROUP__7139__0026,7139,OTHER_DISRUPTION,test
INCIDENT__243678-webtirf__7139,GROUP__7139__0027,7139,OTHER_DISRUPTION,train
INCIDENT__243850.0-webtirf__7139,GROUP__7139__0028,7139,OTHER_DISRUPTION,train
INCIDENT__243928-webtirf__7139,GROUP__7139__0028,7139,OTHER_DISRUPTION,train
INCIDENT__245534-webtirf__7139,GROUP__7139__0029,7139,OTHER_DISRUPTION,validation
INCIDENT__245981-webtirf__7139,GROUP__7139__0030,7139,OTHER_DISRUPTION,train
INCIDENT__247611-webtirf__7139,GROUP__7139__0031,7139,OTHER_DISRUPTION,train
INCIDENT__250287-webtirf__7139,GROUP__7139__0032,7139,ACCIDENT,validation
INCIDENT__252263-webtirf__7139,GROUP__7139__0033,7139,ACCIDENT,train
INCIDENT__252661-webtirf__7139,GROUP__7139__0034,7139,ACCIDENT,train
INCIDENT__252747-webtirf__7139,GROUP__7139__0035,7139,OTHER_DISRUPTION,train
INCIDENT__253707-webtirf__7139,GROUP__7139__0036,7139,OTHER_DISRUPTION,train
INCIDENT__253737-webtirf__7139,GROUP__7139__0037,7139,OTHER_DISRUPTION,train
INCIDENT__254102-webtirf__7139,GROUP__7139__0038,7139,OTHER_DISRUPTION,train
INCIDENT__254259-webtirf__7139,GROUP__7139__0039,7139,ACCIDENT,train
INCIDENT__254665-webtirf__7139,GROUP__7139__0040,7139,OTHER_DISRUPTION,train
INCIDENT__255476-webtirf__7139,GROUP__7139__0041,7139,OTHER_DISRUPTION,train
INCIDENT__256862-webtirf__7139,GROUP__7139__0042,7139,OTHER_DISRUPTION,validation
INCIDENT__257275-webtirf__7139,GROUP__7139__0043,7139,OTHER_DISRUPTION,train
INCIDENT__257294-webtirf__7139,GROUP__7139__0043,7139,OTHER_DISRUPTION,train
INCIDENT__259126-webtirf__7139,GROUP__7139__0044,7139,OTHER_DISRUPTION,train
INCIDENT__260293-webtirf__7139,GROUP__7139__0045,7139,ACCIDENT,test
INCIDENT__260541-webtirf__7139,GROUP__7139__0046,7139,OTHER_DISRUPTION,train
INCIDENT__228007-webtirf__7150,GROUP__7150__0001,7150,OTHER_DISRUPTION,train
INCIDENT__231733-webtirf__7150,GROUP__7150__0002,7150,OTHER_DISRUPTION,train
INCIDENT__238796-webtirf__7150,GROUP__7150__0003,7150,OTHER_DISRUPTION,train
INCIDENT__241982-webtirf__7150,GROUP__7150__0004,7150,OTHER_DISRUPTION,train
INCIDENT__250313-webtirf__7150,GROUP__7150__0005,7150,OTHER_DISRUPTION,train
INCIDENT__253119-webtirf__7150,GROUP__7150__0006,7150,OTHER_DISRUPTION,train
INCIDENT__255305-webtirf__7150,GROUP__7150__0007,7150,OTHER_DISRUPTION,validation
INCIDENT__221287-webtirf__7153,GROUP__7153__0001,7153,ACCIDENT,test
INCIDENT__221731-webtirf__7153,GROUP__7153__0002,7153,OTHER_DISRUPTION,train
INCIDENT__222821-webtirf__7153,GROUP__7153__0003,7153,OTHER_DISRUPTION,train
INCIDENT__223180.0-webtirf__7153,GROUP__7153__0004,7153,ACCIDENT,train
INCIDENT__224330.0-webtirf__7153,GROUP__7153__0005,7153,OTHER_DISRUPTION,train
INCIDENT__224555-webtirf__7153,GROUP__7153__0006,7153,OTHER_DISRUPTION,train
INCIDENT__224767-webtirf__7153,GROUP__7153__0007,7153,OTHER_DISRUPTION,train
INCIDENT__225812-webtirf__7153,GROUP__7153__0008,7153,ACCIDENT,validation
INCIDENT__227399-webtirf__7153,GROUP__7153__0009,7153,OTHER_DISRUPTION,test
INCIDENT__231892-webtirf__7153,GROUP__7153__0010,7153,ACCIDENT,validation
INCIDENT__231936-webtirf__7153,GROUP__7153__0011,7153,ACCIDENT,train
INCIDENT__232317-webtirf__7153,GROUP__7153__0012,7153,OTHER_DISRUPTION,train
INCIDENT__233202-webtirf__7153,GROUP__7153__0013,7153,ACCIDENT,train
INCIDENT__234535-webtirf__7153,GROUP__7153__0014,7153,ACCIDENT,test
INCIDENT__238393-webtirf__7153,GROUP__7153__0015,7153,ACCIDENT,validation
INCIDENT__238456-webtirf__7153,GROUP__7153__0016,7153,ACCIDENT,train
INCIDENT__239802-webtirf__7153,GROUP__7153__0017,7153,ACCIDENT,train
INCIDENT__239963-webtirf__7153,GROUP__7153__0018,7153,ACCIDENT,test
INCIDENT__240247-webtirf__7153,GROUP__7153__0019,7153,OTHER_DISRUPTION,validation
INCIDENT__240526-webtirf__7153,GROUP__7153__0020,7153,OTHER_DISRUPTION,train
INCIDENT__242201-webtirf__7153,GROUP__7153__0021,7153,OTHER_DISRUPTION,train
INCIDENT__246048-webtirf__7153,GROUP__7153__0022,7153,OTHER_DISRUPTION,train
INCIDENT__246229-webtirf__7153,GROUP__7153__0023,7153,ACCIDENT,train
INCIDENT__256680-webtirf__7153,GROUP__7153__0024,7153,OTHER_DISRUPTION,train
INCIDENT__256680.0-webtirf__7153,GROUP__7153__0024,7153,OTHER_DISRUPTION,train
INCIDENT__258186-webtirf__7153,GROUP__7153__0025,7153,OTHER_DISRUPTION,train
INCIDENT__260327-webtirf__7153,GROUP__7153__0026,7153,ACCIDENT,validation
INCIDENT__221930.0-webtirf__7159,GROUP__7159__0001,7159,OTHER_DISRUPTION,train
INCIDENT__224720.0-webtirf__7159,GROUP__7159__0002,7159,ACCIDENT,validation
INCIDENT__227344-webtirf__7159,GROUP__7159__0003,7159,OTHER_DISRUPTION,train
INCIDENT__232185-webtirf__7159,GROUP__7159__0004,7159,OTHER_DISRUPTION,train
INCIDENT__234224-webtirf__7159,GROUP__7159__0005,7159,OTHER_DISRUPTION,validation
INCIDENT__234569-webtirf__7159,GROUP__7159__0006,7159,OTHER_DISRUPTION,train
INCIDENT__234922-webtirf__7159,GROUP__7159__0007,7159,OTHER_DISRUPTION,train
INCIDENT__237404-webtirf__7159,GROUP__7159__0008,7159,OTHER_DISRUPTION,train
INCIDENT__245772-webtirf__7159,GROUP__7159__0009,7159,ACCIDENT,train
INCIDENT__251575-webtirf__7159,GROUP__7159__0010,7159,ACCIDENT,train
INCIDENT__255659-webtirf__7159,GROUP__7159__0011,7159,OTHER_DISRUPTION,train
INCIDENT__259903-webtirf__7159,GROUP__7159__0012,7159,OTHER_DISRUPTION,validation
INCIDENT__220572-webtirf__7161,GROUP__7161__0001,7161,OTHER_DISRUPTION,train
INCIDENT__221908-webtirf__7161,GROUP__7161__0002,7161,OTHER_DISRUPTION,train
INCIDENT__223704-webtirf__7161,GROUP__7161__0003,7161,ACCIDENT,validation
INCIDENT__224991-webtirf__7161,GROUP__7161__0004,7161,ACCIDENT,train
INCIDENT__226007-webtirf__7161,GROUP__7161__0005,7161,ACCIDENT,train
INCIDENT__227674-webtirf__7161,GROUP__7161__0006,7161,OTHER_DISRUPTION,train
INCIDENT__227732-webtirf__7161,GROUP__7161__0007,7161,OTHER_DISRUPTION,train
INCIDENT__228703-webtirf__7161,GROUP__7161__0008,7161,ACCIDENT,validation
INCIDENT__230815-webtirf__7161,GROUP__7161__0009,7161,OTHER_DISRUPTION,train
